,idind_m,idind_c,gender,s57,cprel,west_dob_y,moon_dob_y,s56
12639,521203009002.0,521203009005.0,1.0,,,1983.0,1982.0,
12640,521203009002.0,521203009006.0,1.0,,,1984.0,1984.0,
12641,521203010002.0,521203010003.0,2.0,,,1972.0,1972.0,
12642,521203010002.0,521203010004.0,1.0,,,1974.0,1974.0,
12643,521203010002.0,521203010005.0,1.0,,,1969.0,1969.0,
12644,521203010041.0,521203010161.0,1.0,,,2012.0,2012.0,
12645,521203011002.0,521203011003.0,1.0,1.0,,1973.0,1973.0,
12646,521203011002.0,521203011004.0,1.0,,,1975.0,1975.0,
12647,521203011041.0,521203011061.0,2.0,,,1998.0,1997.0,
12648,521203011041.0,521203011081.0,1.0,,,2004.0,2004.0,
12649,521203011062.0,521203011063.0,1.0,,,1995.0,1995.0,
12650,521203012004.0,521203012005.0,1.0,,,1987.0,1987.0,
12651,521203012004.0,521203012006.0,2.0,,,1987.0,1987.0,
12652,521203012004.0,521203012801.0,2.0,,,1989.0,1989.0,
12653,521203014002.0,521203014003.0,2.0,,,1977.0,1977.0,
12654,521203014002.0,521203014004.0,1.0,,,1981.0,1981.0,
12655,521203014002.0,521203014801.0,2.0,1.0,,1979.0,1979.0,1979.0
12656,521203014002.0,521203014802.0,2.0,,,1978.0,1978.0,
12657,521203014121.0,521203014122.0,2.0,,,2005.0,2005.0,
12658,521203014161.0,521203014162.0,1.0,,,2015.0,2015.0,
12659,521203015001.0,521203015002.0,1.0,,,1973.0,1972.0,
12660,521203015001.0,521203015003.0,1.0,,,1976.0,1976.0,
12661,521203015061.0,521203015062.0,1.0,,,1999.0,1999.0,
12662,521203016002.0,521203016003.0,2.0,,,1987.0,1987.0,
12663,521203016002.0,521203016031.0,2.0,,,1992.0,1992.0,
12664,521203016002.0,521203016041.0,1.0,,,1995.0,1995.0,
12665,521203016002.0,521203016801.0,1.0,0.0,,1985.0,1985.0,1985.0
12666,521203016002.0,521203016802.0,,1.0,,1990.0,1990.0,1990.0
12667,521203018002.0,521203018003.0,1.0,,,1979.0,1979.0,
12668,521203018002.0,521203018004.0,1.0,,,1982.0,1981.0,
12669,521203018002.0,521203018801.0,1.0,0.0,,1978.0,1978.0,1978.0
12670,521203019002.0,521203019004.0,1.0,,1.0,1974.0,1974.0,
12671,521203019041.0,521203019061.0,2.0,,,1997.0,1997.0,
12672,521203019041.0,521203019081.0,1.0,,,2003.0,2003.0,
12673,521203020002.0,521203020003.0,2.0,,,1984.0,1984.0,
12674,521203020002.0,521203020004.0,1.0,,,1987.0,1987.0,
12675,521203020002.0,521203020801.0,2.0,1.0,,1988.0,1988.0,1988.0
12676,521203042002.0,521203042003.0,2.0,,,1973.0,1973.0,
12677,521203042002.0,521203042004.0,1.0,,,1975.0,1975.0,
12678,521203042002.0,521203042005.0,1.0,,,1979.0,1979.0,
12679,521203042081.0,521203042082.0,1.0,,,2004.0,2004.0,
12680,521203042081.0,521203042161.0,2.0,,,2011.0,2011.0,
12681,521203081002.0,521203081003.0,2.0,,,1998.0,1998.0,
12682,521203081002.0,521203081004.0,1.0,,,2002.0,2001.0,
12683,521203082002.0,521203082003.0,1.0,,,1990.0,1990.0,
12684,521203082002.0,521203082004.0,2.0,,,1992.0,1992.0,
12685,521203101002.0,521203101003.0,2.0,,,2003.0,2003.0,
12686,521203101002.0,521203101121.0,1.0,,,2008.0,2008.0,
12687,521203121002.0,521203121003.0,1.0,,,2005.0,2005.0,
12688,521203141002.0,521203141003.0,1.0,,,1990.0,1990.0,
12689,521204001002.0,521204001004.0,1.0,,,1986.0,1986.0,
12690,521204001002.0,521204001005.0,1.0,,,1988.0,1988.0,
12691,521204002002.0,521204002003.0,2.0,,,1988.0,1988.0,
12692,521204002002.0,521204002031.0,1.0,,,1991.0,1991.0,
12693,521204002002.0,521204002801.0,2.0,0.0,,1988.0,1987.0,1987.0
12694,521204002002.0,521204002802.0,2.0,,,1988.0,1988.0,
12695,521204003002.0,521204003003.0,1.0,,,1984.0,1984.0,
12696,521204003002.0,521204003004.0,2.0,,,1986.0,1986.0,
12697,521204003002.0,521204003801.0,2.0,,,1986.0,1986.0,
12698,521204004002.0,521204004006.0,1.0,,,1987.0,1987.0,
12699,521204004002.0,521204004021.0,1.0,,,1991.0,1991.0,
12700,521204004162.0,521204004163.0,1.0,,,2013.0,2013.0,
12701,521204005003.0,521204005005.0,1.0,,,1982.0,1982.0,
12702,521204005003.0,521204005006.0,1.0,1.0,,1983.0,1983.0,
12703,521204005003.0,521204005007.0,2.0,,,1987.0,1987.0,
12704,521204005003.0,521204005801.0,2.0,1.0,,1981.0,1981.0,1983.0
12705,521204005003.0,521204005802.0,,1.0,,1976.0,1975.0,1978.0
12706,521204006002.0,521204006003.0,1.0,,,1985.0,1984.0,
12707,521204006002.0,521204006004.0,1.0,,,1986.0,1986.0,
12708,521204006161.0,521204006162.0,2.0,,,2014.0,2014.0,
12709,521204007002.0,521204007003.0,1.0,,,1974.0,1974.0,
12710,521204007002.0,521204007004.0,2.0,,,1976.0,1976.0,
12711,521204007002.0,521204007005.0,1.0,,,1982.0,1982.0,
12712,521204007002.0,521204007006.0,2.0,,,1984.0,1983.0,
12713,521204007141.0,521204007142.0,1.0,,,2007.0,2006.0,
12714,521204008002.0,521204008005.0,1.0,,,1983.0,1983.0,
12715,521204008002.0,521204008006.0,2.0,,,1984.0,1984.0,
12716,521204008002.0,521204008801.0,1.0,1.0,,1978.0,1978.0,1982.0
12717,521204008002.0,521204008802.0,1.0,1.0,,1977.0,1977.0,1979.0
12718,521204008002.0,521204008803.0,1.0,,,1980.0,1980.0,
12719,521204008002.0,521204081001.0,1.0,,,1977.0,1977.0,
12720,521204008141.0,521204008142.0,1.0,,,2010.0,2009.0,
12721,521204008141.0,521204008143.0,2.0,,,2011.0,2011.0,
12722,521204009002.0,521204009003.0,1.0,,,1984.0,1984.0,
12723,521204009002.0,521204009004.0,2.0,,,1986.0,1986.0,
12724,521204009002.0,521204009005.0,1.0,,,1987.0,1987.0,
12725,521204009161.0,521204009163.0,1.0,,,2013.0,2013.0,
12726,521204010041.0,521204010042.0,2.0,,,1993.0,1993.0,
12727,521204010041.0,521204010061.0,1.0,,,2000.0,1999.0,
12728,521204011042.0,521204011043.0,1.0,,,1997.0,1997.0,
12729,521204011042.0,521204011081.0,2.0,,,2001.0,2001.0,
12730,521204012002.0,521204012004.0,2.0,,,1978.0,1978.0,
12731,521204012002.0,521204012005.0,1.0,,,1982.0,1982.0,
12732,521204012002.0,521204012006.0,1.0,,,1987.0,1987.0,
12733,521204012002.0,521204012801.0,2.0,1.0,,1985.0,1985.0,1987.0
12734,521204012002.0,521204012802.0,2.0,,,1979.0,1979.0,
12735,521204012002.0,521204012803.0,1.0,1.0,,1985.0,1985.0,1987.0
12736,521204012101.0,521204012102.0,1.0,,,2005.0,2005.0,
12737,521204013002.0,521204013003.0,1.0,,,1978.0,1978.0,
12738,521204013002.0,521204013004.0,2.0,,,1980.0,1980.0,
12739,521204013002.0,521204013005.0,1.0,,,1985.0,1985.0,
12740,521204013141.0,521204013142.0,1.0,,,2007.0,2007.0,
12741,521204013141.0,521204013161.0,1.0,,,2012.0,2012.0,
12742,521204014002.0,521204014004.0,2.0,,,1976.0,1976.0,
12743,521204014002.0,521204014005.0,2.0,,,1982.0,1982.0,
12744,521204014002.0,521204014006.0,1.0,,,1984.0,1984.0,
12745,521204014002.0,521204014021.0,1.0,,,1990.0,1990.0,
12746,521204014002.0,521204014801.0,2.0,1.0,,1979.0,1979.0,1981.0
12747,521204015002.0,521204015003.0,2.0,,,1981.0,1980.0,
12748,521204015002.0,521204015004.0,2.0,,,1987.0,1986.0,
12749,521204015002.0,521204015061.0,1.0,,,1994.0,1994.0,
12750,521204015002.0,521204015801.0,,1.0,,1974.0,1974.0,1974.0
12751,521204016002.0,521204016003.0,2.0,,1.0,1984.0,1984.0,
12752,521204016002.0,521204016004.0,1.0,,1.0,1986.0,1986.0,
12753,521204017002.0,521204017031.0,1.0,,,1992.0,1991.0,
12754,521204018002.0,521204018003.0,2.0,,,1977.0,1977.0,
12755,521204018002.0,521204018004.0,1.0,,,1981.0,1981.0,
12756,521204019002.0,521204019003.0,1.0,,,1981.0,1981.0,
12757,521204019002.0,521204019004.0,1.0,,,1986.0,1986.0,
12758,521204019002.0,521204019801.0,,1.0,,1983.0,1982.0,1984.0
12759,521204020002.0,521204020003.0,2.0,,,1985.0,1985.0,
12760,521204020002.0,521204020004.0,1.0,,,1987.0,1987.0,
12761,521204081002.0,521204081003.0,2.0,,,2001.0,2001.0,
12762,521204081002.0,521204081141.0,1.0,,,2010.0,2010.0,
12763,521204101001.0,521204101801.0,2.0,,,1994.0,1994.0,
12764,521204101001.0,521204101802.0,1.0,,,1996.0,1995.0,
12765,521204121002.0,521204121003.0,1.0,,,1990.0,1990.0,
12766,521204121002.0,521204121004.0,2.0,,,1987.0,1987.0,
12767,521204122002.0,521204122003.0,1.0,,,2002.0,2002.0,
12768,521204141002.0,521204141003.0,1.0,,,1991.0,1991.0,
12769,521204141002.0,521204141801.0,2.0,,,1986.0,1986.0,
12770,521204141161.0,521204141162.0,1.0,,,2012.0,2012.0,
12771,521204142002.0,521204142003.0,1.0,,,1990.0,1990.0,
12772,521204142002.0,521204142004.0,1.0,,,1992.0,1992.0,
12773,521204142161.0,521204142162.0,1.0,,,2012.0,2012.0,
12774,521204143002.0,521204143003.0,1.0,,,1994.0,1994.0,
12775,521204143002.0,521204143004.0,2.0,,,1993.0,1993.0,
12776,522101001002.0,522101001003.0,2.0,,,1968.0,1968.0,
12777,522101001002.0,522101001004.0,2.0,,,1972.0,1972.0,
12778,522101001002.0,522101001005.0,1.0,,,1973.0,1973.0,
12779,522101001002.0,522101001801.0,1.0,1.0,,1961.0,1961.0,1962.0
12780,522101001002.0,522101001802.0,1.0,,,1963.0,1963.0,
12781,522101002002.0,522101002003.0,1.0,,,1967.0,1967.0,
12782,522101002002.0,522101002004.0,2.0,,,1969.0,1969.0,
12783,522101002002.0,522101002005.0,1.0,,,1971.0,1971.0,
12784,522101002002.0,522101002006.0,2.0,,,1974.0,1974.0,
12785,522101002002.0,522101002007.0,1.0,,,1976.0,1976.0,
12786,522101002161.0,522101002162.0,2.0,,,1990.0,1990.0,
12787,522101003001.0,522101003003.0,1.0,1.0,,1973.0,1973.0,
12788,522101003001.0,522101003004.0,2.0,,,1976.0,1976.0,
12789,522101003001.0,522101003801.0,1.0,,,1964.0,1964.0,
12790,522101003001.0,522101003802.0,2.0,,,1967.0,1967.0,
12791,522101003001.0,522101003803.0,2.0,,,1969.0,1969.0,
12792,522101003001.0,522101003804.0,1.0,,,1971.0,1971.0,
12793,522101003001.0,522101003805.0,1.0,,,1977.0,1977.0,
12794,522101003042.0,522101003043.0,1.0,,,1994.0,1994.0,
12795,522101004002.0,522101004003.0,2.0,,,1985.0,1985.0,
12796,522101004002.0,522101004004.0,1.0,,,1981.0,1980.0,
12797,522101008002.0,522101008003.0,2.0,,,1985.0,1985.0,
12798,522101008002.0,522101008004.0,2.0,,,1987.0,1986.0,
12799,522101009002.0,522101009003.0,2.0,,,1971.0,1971.0,
12800,522101009002.0,522101009801.0,2.0,,,1964.0,1964.0,
12801,522101009002.0,522101009802.0,1.0,,,1966.0,1966.0,
12802,522101009002.0,522101009803.0,1.0,,,1968.0,1968.0,
12803,522101009002.0,522101009804.0,2.0,,,1968.0,1968.0,
12804,522101009002.0,522101009805.0,1.0,,,1969.0,1969.0,
12805,522101010002.0,522101010003.0,2.0,,1.0,1978.0,1978.0,
12806,522101010002.0,522101010004.0,1.0,,1.0,1980.0,1980.0,
12807,522101010031.0,522101010801.0,1.0,,,1982.0,1982.0,
12808,522101010031.0,522101010802.0,1.0,,,1984.0,1984.0,
12809,522101011002.0,522101011003.0,2.0,,,1984.0,1984.0,
12810,522101012002.0,522101012003.0,2.0,,,1967.0,1967.0,
12811,522101012002.0,522101012004.0,2.0,,,1971.0,1971.0,
12812,522101012002.0,522101012005.0,1.0,,,1974.0,1974.0,
12813,522101012002.0,522101012006.0,1.0,,,1976.0,1976.0,
12814,522101012002.0,522101012801.0,2.0,,,1965.0,1965.0,
12815,522101015041.0,522101015061.0,1.0,,,1998.0,1998.0,
12816,522101018001.0,522101018005.0,2.0,,1.0,1973.0,1973.0,
12817,522101018021.0,522101018031.0,1.0,,,1991.0,1991.0,
12818,522101020004.0,522101020005.0,2.0,,,1983.0,1983.0,
12819,522101020004.0,522101020006.0,2.0,,,1986.0,1986.0,
12820,522101041002.0,522101041003.0,1.0,,1.0,1981.0,1980.0,
12821,522101041002.0,522101041004.0,1.0,,1.0,1983.0,1983.0,
12822,522101042002.0,522101042003.0,2.0,,,1986.0,1986.0,
12823,522101043002.0,522101043003.0,1.0,,,1984.0,1984.0,
12824,522101043002.0,522101043004.0,2.0,,,1987.0,1987.0,
12825,522101043002.0,522101043005.0,1.0,,,1990.0,1990.0,
12826,522101061004.0,522101061003.0,2.0,,,1983.0,1983.0,
12827,522101062002.0,522101062003.0,2.0,,,1995.0,1994.0,
12828,522101083002.0,522101083003.0,1.0,,,2001.0,2001.0,
12829,522101101002.0,522101101003.0,2.0,,,1991.0,1991.0,
12830,522101103002.0,522101103003.0,2.0,,,2006.0,2006.0,
12831,522101103002.0,522101103162.0,2.0,,,2015.0,2015.0,
12832,522101121002.0,522101121003.0,1.0,,,2004.0,2004.0,
12833,522101141002.0,522101141003.0,2.0,,,1995.0,1995.0,
12834,522101141002.0,522101141004.0,1.0,,,2000.0,1999.0,
12835,522101142002.0,522101142003.0,1.0,,,2001.0,2001.0,
12836,522101161001.0,522101161003.0,1.0,,,1994.0,1994.0,
12837,522101161001.0,522101161004.0,1.0,,,1993.0,1993.0,
12838,522101162002.0,522101162003.0,2.0,,,2011.0,2010.0,
12839,522101163002.0,522101163003.0,1.0,,,2008.0,2008.0,
12840,522101164002.0,522101164003.0,2.0,,,1998.0,1998.0,
12841,522101165002.0,522101165003.0,1.0,,,2000.0,2000.0,
12842,522102001031.0,522102001041.0,2.0,,,1993.0,1993.0,
12843,522102001031.0,522102001061.0,1.0,,,1998.0,1998.0,
12844,522102003002.0,522102003003.0,2.0,,1.0,1973.0,1973.0,
12845,522102004031.0,522102004032.0,1.0,,,1993.0,1993.0,
12846,522102005021.0,522102005022.0,2.0,,,1990.0,1990.0,
12847,522102005021.0,522102005031.0,1.0,,,1992.0,1992.0,
12848,522102006021.0,522102006032.0,1.0,,1.0,1992.0,1992.0,
12849,522102007002.0,522102007005.0,1.0,,1.0,1973.0,1973.0,
12850,522102007002.0,522102007006.0,2.0,,1.0,1977.0,1977.0,
12851,522102007041.0,522102007061.0,1.0,,,1997.0,1997.0,
12852,522102008002.0,522102008006.0,2.0,,1.0,1972.0,1972.0,
12853,522102008041.0,522102008042.0,1.0,,,1997.0,1997.0,
12854,522102008061.0,522102008062.0,2.0,,,1998.0,1998.0,
12855,522102008061.0,522102008081.0,1.0,,,2000.0,2000.0,
12856,522102009002.0,522102009005.0,1.0,,1.0,1971.0,1971.0,
12857,522102009002.0,522102009006.0,1.0,,1.0,1974.0,1974.0,
12858,522102009002.0,522102009007.0,1.0,,1.0,1976.0,1976.0,
12859,522102011002.0,522102011007.0,1.0,,1.0,1974.0,1974.0,
12860,522102011004.0,522102011161.0,1.0,,,1990.0,1989.0,
12861,522102011162.0,522102011163.0,2.0,,,2013.0,2013.0,
12862,522102012002.0,522102012004.0,1.0,,1.0,1973.0,1973.0,
12863,522102012002.0,522102012005.0,2.0,,1.0,1976.0,1976.0,
12864,522102012141.0,522102012161.0,1.0,,,1996.0,1996.0,
12865,522102013002.0,522102013004.0,1.0,,1.0,1971.0,1971.0,
12866,522102013002.0,522102013005.0,2.0,,1.0,1975.0,1974.0,
12867,522102013161.0,522102013141.0,2.0,,,1995.0,1995.0,
12868,522102013161.0,522102013162.0,2.0,,,2001.0,2001.0,
12869,522102014002.0,522102014003.0,1.0,,,1969.0,1969.0,
12870,522102014002.0,522102014004.0,1.0,,,1973.0,1973.0,
12871,522102014002.0,522102014005.0,2.0,,,1974.0,1974.0,
12872,522102014002.0,522102014801.0,2.0,,,1966.0,1966.0,
12873,522102014002.0,522102014802.0,,1.0,,1963.0,1963.0,1964.0
12874,522102014041.0,522102014042.0,1.0,,,1997.0,1997.0,
12875,522102014061.0,522102014062.0,2.0,,,1998.0,1998.0,
12876,522102014061.0,522102014141.0,1.0,,,2005.0,2005.0,
12877,522102014061.0,522102014803.0,2.0,,,1998.0,1998.0,
12878,522102015002.0,522102015003.0,1.0,,,1976.0,1976.0,
12879,522102015002.0,522102015004.0,1.0,,,1978.0,1978.0,
12880,522102015002.0,522102015062.0,2.0,,,1992.0,1992.0,
12881,522102015061.0,522102015081.0,1.0,,,2001.0,2001.0,
12882,522102015061.0,522102015161.0,2.0,,,2012.0,2012.0,
12883,522102015082.0,522102015083.0,1.0,,,2002.0,2002.0,
12884,522102016002.0,522102016003.0,2.0,,,1976.0,1975.0,
12885,522102016002.0,522102016004.0,2.0,,,1979.0,1979.0,
12886,522102016002.0,522102016005.0,2.0,,,1982.0,1982.0,
12887,522102016002.0,522102016801.0,2.0,1.0,,1974.0,1974.0,1974.0
12888,522102017002.0,522102017003.0,2.0,,,1980.0,1979.0,
12889,522102017002.0,522102017004.0,1.0,,,1982.0,1982.0,
12890,522102017002.0,522102017005.0,1.0,,,1984.0,1984.0,
12891,522102018002.0,522102018003.0,2.0,,,1971.0,1971.0,
12892,522102018002.0,522102018004.0,2.0,,,1972.0,1972.0,
12893,522102018002.0,522102018005.0,1.0,,,1976.0,1976.0,
12894,522102018002.0,522102018006.0,2.0,,,1987.0,1987.0,
12895,522102018002.0,522102018801.0,2.0,1.0,,1974.0,1973.0,1974.0
12896,522102018082.0,522102018083.0,1.0,,,2002.0,2002.0,
12897,522102018082.0,522102018161.0,2.0,,,2013.0,2013.0,
12898,522102019002.0,522102019006.0,2.0,,1.0,1974.0,1974.0,
12899,522102019002.0,522102019007.0,2.0,,1.0,1976.0,1976.0,
12900,522102019003.0,522102019008.0,2.0,,,1989.0,1988.0,
12901,522102019003.0,522102019021.0,1.0,,,1991.0,1990.0,
12902,522102020002.0,522102020003.0,2.0,,,1967.0,1967.0,
12903,522102020002.0,522102020004.0,1.0,,,1969.0,1969.0,
12904,522102020002.0,522102020005.0,2.0,,,1971.0,1971.0,
12905,522102020002.0,522102020006.0,1.0,,,1974.0,1973.0,
12906,522102020002.0,522102020007.0,1.0,,,1977.0,1977.0,
12907,522102020002.0,522102020801.0,1.0,,,1964.0,1964.0,
12908,522102141003.0,522102141004.0,1.0,,,1994.0,1994.0,
12909,522102142002.0,522102142801.0,1.0,,,1988.0,1988.0,
12910,522103001021.0,522103001022.0,2.0,,,1991.0,1991.0,
12911,522103002003.0,522103002004.0,1.0,,,1979.0,1979.0,
12912,522103002003.0,522103002005.0,1.0,,,1986.0,1985.0,
12913,522103002003.0,522103002021.0,1.0,0.0,,1991.0,1991.0,1997.0
12914,522103002003.0,522103002801.0,1.0,1.0,,1980.0,1980.0,1980.0
12915,522103002003.0,522103002802.0,1.0,0.0,,1981.0,1981.0,1982.0
12916,522103002003.0,522103002803.0,1.0,1.0,,1983.0,1983.0,1985.0
12917,522103002003.0,522103002804.0,1.0,0.0,,1984.0,1984.0,1984.0
12918,522103002081.0,522103002082.0,1.0,,,2004.0,2004.0,
12919,522103003021.0,522103003031.0,2.0,,,1992.0,1991.0,
12920,522103003021.0,522103003041.0,2.0,,,1994.0,1994.0,
12921,522103004002.0,522103004004.0,2.0,,,1979.0,1979.0,
12922,522103004002.0,522103004005.0,2.0,,,1975.0,1975.0,
12923,522103004002.0,522103004801.0,1.0,1.0,,1973.0,1973.0,1975.0
12924,522103004004.0,522103004082.0,2.0,,,2003.0,2003.0,
12925,522103005002.0,522103005003.0,2.0,,,1974.0,1974.0,
12926,522103005002.0,522103005004.0,2.0,,,1977.0,1977.0,
12927,522103005002.0,522103005005.0,1.0,,,1981.0,1980.0,
12928,522103005081.0,522103005082.0,1.0,,,2003.0,2003.0,
12929,522103006002.0,522103006004.0,2.0,,,1973.0,1973.0,
12930,522103006002.0,522103006005.0,1.0,,,1975.0,1975.0,1997.0
12931,522103006002.0,522103006801.0,1.0,1.0,,1968.0,1968.0,1990.0
12932,522103006002.0,522103006802.0,2.0,1.0,,1965.0,1965.0,1967.0
12933,522103006004.0,522103006042.0,2.0,,,1997.0,1997.0,
12934,522103006004.0,522103006081.0,1.0,,,2002.0,2002.0,
12935,522103007002.0,522103007003.0,1.0,,,1971.0,1971.0,
12936,522103007002.0,522103007004.0,2.0,,,1972.0,1972.0,
12937,522103007002.0,522103007005.0,2.0,,,1974.0,1974.0,
12938,522103007002.0,522103007006.0,2.0,,,1976.0,1976.0,
12939,522103007041.0,522103007042.0,2.0,,,1996.0,1996.0,
12940,522103007041.0,522103007081.0,2.0,,,2001.0,2000.0,
12941,522103008004.0,522103008005.0,1.0,,,1980.0,1980.0,
12942,522103008004.0,522103008006.0,2.0,,,1981.0,1981.0,
12943,522103008004.0,522103008007.0,2.0,,,1987.0,1986.0,
12944,522103009002.0,522103009003.0,1.0,,,1973.0,1973.0,
12945,522103009002.0,522103009004.0,2.0,,,1980.0,1980.0,
12946,522103009002.0,522103009801.0,2.0,1.0,,1974.0,1974.0,1974.0
12947,522103009041.0,522103009061.0,1.0,,,1998.0,1998.0,
12948,522103010002.0,522103010003.0,1.0,,1.0,1973.0,1973.0,
12949,522103010031.0,522103010032.0,2.0,,,1993.0,1993.0,
12950,522103010031.0,522103010041.0,1.0,,,1996.0,1996.0,
12951,522103011002.0,522103011005.0,2.0,,1.0,1972.0,1972.0,
12952,522103011002.0,522103011006.0,2.0,,1.0,1976.0,1976.0,
12953,522103011003.0,522103011007.0,1.0,,,1988.0,1987.0,
12954,522103011003.0,522103011021.0,2.0,,,1990.0,1990.0,
12955,522103012002.0,522103012005.0,1.0,,,1975.0,1975.0,
12956,522103012002.0,522103012006.0,2.0,,,1977.0,1977.0,
12957,522103012002.0,522103012007.0,2.0,,,1980.0,1980.0,
12958,522103012002.0,522103012801.0,2.0,1.0,,1972.0,1971.0,1973.0
12959,522103012002.0,522103012802.0,,0.0,,1974.0,1974.0,1974.0
12960,522103013002.0,522103013004.0,1.0,,,1971.0,1971.0,
12961,522103013002.0,522103013005.0,2.0,,,1973.0,1973.0,
12962,522103013002.0,522103013006.0,1.0,,,1975.0,1975.0,
12963,522103013002.0,522103013007.0,2.0,,,1978.0,1978.0,
12964,522103013002.0,522103013008.0,1.0,,,1981.0,1981.0,
12965,522103014002.0,522103014003.0,2.0,,,1970.0,1970.0,
12966,522103014002.0,522103014004.0,1.0,,,1976.0,1976.0,
12967,522103014002.0,522103014005.0,2.0,,,1976.0,1976.0,
12968,522103014002.0,522103014006.0,1.0,,,1979.0,1979.0,
12969,522103014002.0,522103014801.0,1.0,1.0,,1968.0,1968.0,1969.0
12970,522103014002.0,522103014802.0,,0.0,,,,1969.0
12971,522103014041.0,522103014042.0,1.0,,1.0,1996.0,1995.0,
12972,522103014101.0,522103014102.0,1.0,,,2005.0,2005.0,
12973,522103015002.0,522103015003.0,1.0,,,1977.0,1977.0,
12974,522103015002.0,522103015801.0,1.0,,,1969.0,1969.0,
12975,522103015002.0,522103015802.0,2.0,1.0,,1971.0,1971.0,1975.0
12976,522103015002.0,522103015803.0,,0.0,,,,1976.0
12977,522103015081.0,522103015082.0,2.0,,,2001.0,2001.0,
12978,522103016005.0,522103016006.0,1.0,,,1986.0,1986.0,
12979,522103016005.0,522103016007.0,1.0,,,1987.0,1987.0,
12980,522103017002.0,522103017003.0,2.0,,,1974.0,1974.0,
12981,522103017002.0,522103017004.0,2.0,,,1976.0,1976.0,
12982,522103017002.0,522103017005.0,1.0,,,1979.0,1979.0,
12983,522103017002.0,522103017006.0,1.0,,,1981.0,1981.0,
12984,522103017002.0,522103017801.0,1.0,1.0,,1972.0,1972.0,1973.0
12985,522103017082.0,522103017083.0,1.0,,,2002.0,2002.0,
12986,522103017141.0,522103017142.0,2.0,,,2008.0,2008.0,
12987,522103018002.0,522103018003.0,2.0,,,1969.0,1969.0,
12988,522103018002.0,522103018004.0,2.0,,,1971.0,1971.0,
12989,522103018002.0,522103018005.0,2.0,,,1974.0,1974.0,
12990,522103018002.0,522103018006.0,1.0,,,1978.0,1977.0,
12991,522103018002.0,522103018801.0,2.0,1.0,,1963.0,1963.0,1964.0
12992,522103018002.0,522103018802.0,2.0,1.0,,1967.0,1967.0,1967.0
12993,522103018002.0,522103018803.0,,1.0,,1972.0,1972.0,1980.0
12994,522103018002.0,522103018804.0,,1.0,,1972.0,1972.0,1976.0
12995,522103018002.0,522103018805.0,2.0,1.0,,1970.0,1970.0,1970.0
12996,522103018081.0,522103018161.0,2.0,,,2013.0,2013.0,
12997,522103019004.0,522103019005.0,2.0,,,1981.0,1981.0,
12998,522103019004.0,522103019006.0,1.0,,,1983.0,1983.0,
12999,522103019004.0,522103019007.0,1.0,,,1986.0,1986.0,
13000,522103020001.0,522103020002.0,1.0,,,1972.0,1972.0,
13001,522103020001.0,522103020003.0,2.0,,,1974.0,1974.0,
13002,522103020001.0,522103020004.0,1.0,,,1976.0,1976.0,
13003,522103020041.0,522103020042.0,2.0,,1.0,1996.0,1996.0,
13004,522103020081.0,522103020082.0,2.0,,,2001.0,2001.0,
13005,522103041061.0,522103041081.0,2.0,,,2003.0,2003.0,
13006,522103141002.0,522103141003.0,2.0,,,1996.0,1996.0,
13007,522103141002.0,522103141004.0,2.0,,,2004.0,2004.0,
13008,522103142001.0,522103142003.0,2.0,,,2000.0,1999.0,
13009,522103142001.0,522103142161.0,2.0,,,2012.0,2012.0,
13010,522103161002.0,522103161003.0,2.0,,,1990.0,1990.0,
13011,522103161003.0,522103161004.0,1.0,,,2013.0,2012.0,
13012,522104001002.0,522104001003.0,1.0,,,1969.0,1969.0,
13013,522104001002.0,522104001004.0,2.0,,,1974.0,1974.0,
