,idind,wave,a11,a12,a13,a11a_93,a13a,a13b,a13c,hhid,line,commid,t1,t2,t3,t4,t5
73341,421204081002.0,2009.0,0.0,0.0,0.0,,,,,421204081.0,2.0,421204.0,42.0,1.0,2.0,4.0,81.0
73344,421204082001.0,2009.0,16.0,1.0,0.0,,,,,421204082.0,1.0,421204.0,42.0,1.0,2.0,4.0,82.0
73351,421204101004.0,2009.0,21.0,1.0,1.0,,0.0,,,421204101.0,4.0,421204.0,42.0,1.0,2.0,4.0,101.0
73355,421204101021.0,2009.0,23.0,2.0,0.0,,,,,421204101.0,21.0,421204.0,42.0,1.0,2.0,4.0,101.0
73359,421204121001.0,2009.0,26.0,3.0,0.0,,,,,421204121.0,1.0,421204.0,42.0,1.0,2.0,4.0,121.0
73361,421204121002.0,2009.0,26.0,3.0,0.0,,,,,421204121.0,2.0,421204.0,42.0,1.0,2.0,4.0,121.0
73395,422101001002.0,2009.0,0.0,0.0,0.0,,,,,422101001.0,2.0,422101.0,42.0,2.0,1.0,1.0,1.0
73402,422101001004.0,2009.0,26.0,3.0,0.0,,,,,422101001.0,4.0,422101.0,42.0,2.0,1.0,1.0,1.0
73405,422101001121.0,2009.0,22.0,2.0,0.0,,,,,422101001.0,121.0,422101.0,42.0,2.0,1.0,1.0,1.0
73408,422101001122.0,2009.0,26.0,3.0,0.0,,,,,422101001.0,122.0,422101.0,42.0,2.0,1.0,1.0,1.0
73424,422101002002.0,2009.0,22.0,2.0,0.0,,,,,422101002.0,2.0,422101.0,42.0,2.0,1.0,1.0,2.0
73432,422101002003.0,2009.0,33.0,5.0,0.0,,,,,422101002.0,3.0,422101.0,42.0,2.0,1.0,1.0,2.0
73455,422101002031.0,2009.0,23.0,2.0,0.0,,,,,422101002.0,31.0,422101.0,42.0,2.0,1.0,1.0,2.0
73462,422101002032.0,2009.0,26.0,3.0,1.0,,0.0,,,422101002.0,32.0,422101.0,42.0,2.0,1.0,1.0,2.0
73494,422101004004.0,2009.0,26.0,3.0,0.0,,,,,422101004.0,4.0,422101.0,42.0,2.0,1.0,1.0,4.0
73515,422101004121.0,2009.0,26.0,3.0,0.0,,,,,422101004.0,121.0,422101.0,42.0,2.0,1.0,1.0,4.0
73526,422101005001.0,2009.0,23.0,2.0,0.0,,,,,422101005.0,1.0,422101.0,42.0,2.0,1.0,1.0,5.0
73536,422101005002.0,2009.0,26.0,3.0,,,,,,422101005.0,2.0,422101.0,42.0,2.0,1.0,1.0,5.0
73561,422101007001.0,2009.0,0.0,0.0,0.0,,,,,422101007.0,1.0,422101.0,42.0,2.0,1.0,1.0,7.0
73568,422101007002.0,2009.0,12.0,0.0,,,,,,422101007.0,2.0,422101.0,42.0,2.0,1.0,1.0,7.0
73581,422101008003.0,2009.0,23.0,2.0,0.0,,,,,422101008.0,3.0,422101.0,42.0,2.0,1.0,1.0,8.0
73590,422101008004.0,2009.0,28.0,4.0,0.0,,,,,422101008.0,4.0,422101.0,42.0,2.0,1.0,1.0,8.0
73604,422101008008.0,2009.0,33.0,5.0,1.0,,1.0,0.0,16.0,422101008.0,8.0,422101.0,42.0,2.0,1.0,1.0,8.0
73619,422101009002.0,2009.0,0.0,0.0,0.0,,,,,422101009.0,2.0,422101.0,42.0,2.0,1.0,1.0,9.0
73628,422101010002.0,2009.0,0.0,0.0,0.0,,,,,422101010.0,2.0,422101.0,42.0,2.0,1.0,1.0,10.0
73636,422101010031.0,2009.0,16.0,1.0,,,,,,422101010.0,31.0,422101.0,42.0,2.0,1.0,1.0,10.0
73642,422101010032.0,2009.0,16.0,1.0,0.0,,,,,422101010.0,32.0,422101.0,42.0,2.0,1.0,1.0,10.0
73661,422101011001.0,2009.0,13.0,0.0,0.0,,,,,422101011.0,1.0,422101.0,42.0,2.0,1.0,1.0,11.0
73675,422101011003.0,2009.0,22.0,2.0,0.0,,,,,422101011.0,3.0,422101.0,42.0,2.0,1.0,1.0,11.0
73694,422101012001.0,2009.0,23.0,2.0,0.0,,,,,422101012.0,1.0,422101.0,42.0,2.0,1.0,1.0,12.0
73702,422101012002.0,2009.0,22.0,2.0,0.0,,,,,422101012.0,2.0,422101.0,42.0,2.0,1.0,1.0,12.0
73723,422101013001.0,2009.0,13.0,0.0,0.0,,,,,422101013.0,1.0,422101.0,42.0,2.0,1.0,1.0,13.0
73739,422101013081.0,2009.0,26.0,3.0,0.0,,,,,422101013.0,81.0,422101.0,42.0,2.0,1.0,1.0,13.0
73742,422101013082.0,2009.0,23.0,2.0,1.0,,0.0,,,422101013.0,82.0,422101.0,42.0,2.0,1.0,1.0,13.0
73744,422101013083.0,2009.0,26.0,3.0,0.0,,,,,422101013.0,83.0,422101.0,42.0,2.0,1.0,1.0,13.0
73752,422101014001.0,2009.0,22.0,2.0,0.0,,,,,422101014.0,1.0,422101.0,42.0,2.0,1.0,1.0,14.0
73762,422101014002.0,2009.0,25.0,3.0,0.0,,,,,422101014.0,2.0,422101.0,42.0,2.0,1.0,1.0,14.0
73791,422101015003.0,2009.0,29.0,4.0,0.0,,,,,422101015.0,3.0,422101.0,42.0,2.0,1.0,1.0,15.0
73797,422101015021.0,2009.0,29.0,4.0,0.0,,,,,422101015.0,21.0,422101.0,42.0,2.0,1.0,1.0,15.0
73801,422101015032.0,2009.0,25.0,3.0,1.0,,0.0,,,422101015.0,32.0,422101.0,42.0,2.0,1.0,1.0,15.0
73865,422101020001.0,2009.0,23.0,2.0,0.0,,,,,422101020.0,1.0,422101.0,42.0,2.0,1.0,1.0,20.0
73887,422101062001.0,2009.0,28.0,4.0,0.0,,,,,422101062.0,1.0,422101.0,42.0,2.0,1.0,1.0,62.0
73892,422101062002.0,2009.0,28.0,4.0,0.0,,,,,422101062.0,2.0,422101.0,42.0,2.0,1.0,1.0,62.0
73897,422101062003.0,2009.0,26.0,3.0,1.0,,0.0,,,422101062.0,3.0,422101.0,42.0,2.0,1.0,1.0,62.0
73900,422101081001.0,2009.0,27.0,4.0,0.0,,,,,422101081.0,1.0,422101.0,42.0,2.0,1.0,1.0,81.0
73905,422101081002.0,2009.0,26.0,3.0,1.0,,0.0,,,422101081.0,2.0,422101.0,42.0,2.0,1.0,1.0,81.0
73907,422101082001.0,2009.0,22.0,2.0,0.0,,,,,422101082.0,1.0,422101.0,42.0,2.0,1.0,1.0,82.0
73910,422101082002.0,2009.0,25.0,3.0,0.0,,,,,422101082.0,2.0,422101.0,42.0,2.0,1.0,1.0,82.0
73914,422101082003.0,2009.0,22.0,2.0,0.0,,,,,422101082.0,3.0,422101.0,42.0,2.0,1.0,1.0,82.0
73916,422101082121.0,2009.0,23.0,2.0,,,,,,422101082.0,121.0,422101.0,42.0,2.0,1.0,1.0,82.0
73920,422101083001.0,2009.0,22.0,2.0,0.0,,,,,422101083.0,1.0,422101.0,42.0,2.0,1.0,1.0,83.0
73925,422101083002.0,2009.0,28.0,4.0,,,,,,422101083.0,2.0,422101.0,42.0,2.0,1.0,1.0,83.0
73932,422101084001.0,2009.0,26.0,3.0,0.0,,,,,422101084.0,1.0,422101.0,42.0,2.0,1.0,1.0,84.0
73937,422101084002.0,2009.0,0.0,0.0,0.0,,,,,422101084.0,2.0,422101.0,42.0,2.0,1.0,1.0,84.0
73940,422101084003.0,2009.0,34.0,5.0,0.0,,,,,422101084.0,3.0,422101.0,42.0,2.0,1.0,1.0,84.0
73946,422101101001.0,2009.0,23.0,2.0,,,,,,422101101.0,1.0,422101.0,42.0,2.0,1.0,1.0,101.0
73950,422101101002.0,2009.0,13.0,0.0,,,,,,422101101.0,2.0,422101.0,42.0,2.0,1.0,1.0,101.0
74024,422102003001.0,2009.0,26.0,3.0,0.0,,,,,422102003.0,1.0,422102.0,42.0,2.0,1.0,2.0,3.0
74031,422102003002.0,2009.0,15.0,1.0,0.0,,,,,422102003.0,2.0,422102.0,42.0,2.0,1.0,2.0,3.0
74057,422102003122.0,2009.0,12.0,0.0,1.0,,0.0,,,422102003.0,122.0,422102.0,42.0,2.0,1.0,2.0,3.0
74059,422102003123.0,2009.0,33.0,5.0,0.0,,,,,422102003.0,123.0,422102.0,42.0,2.0,1.0,2.0,3.0
74066,422102004001.0,2009.0,23.0,2.0,0.0,,,,,422102004.0,1.0,422102.0,42.0,2.0,1.0,2.0,4.0
74076,422102004002.0,2009.0,23.0,2.0,0.0,,,,,422102004.0,2.0,422102.0,42.0,2.0,1.0,2.0,4.0
74093,422102005001.0,2009.0,16.0,1.0,0.0,,,,,422102005.0,1.0,422102.0,42.0,2.0,1.0,2.0,5.0
74103,422102005002.0,2009.0,15.0,1.0,0.0,,,,,422102005.0,2.0,422102.0,42.0,2.0,1.0,2.0,5.0
74141,422102007001.0,2009.0,23.0,2.0,0.0,,,,,422102007.0,1.0,422102.0,42.0,2.0,1.0,2.0,7.0
74151,422102007002.0,2009.0,23.0,2.0,0.0,,,,,422102007.0,2.0,422102.0,42.0,2.0,1.0,2.0,7.0
74162,422102007004.0,2009.0,23.0,2.0,0.0,,,,,422102007.0,4.0,422102.0,42.0,2.0,1.0,2.0,7.0
74168,422102007121.0,2009.0,23.0,2.0,0.0,,,,,422102007.0,121.0,422102.0,42.0,2.0,1.0,2.0,7.0
74179,422102008001.0,2009.0,23.0,2.0,0.0,,,,,422102008.0,1.0,422102.0,42.0,2.0,1.0,2.0,8.0
74189,422102008002.0,2009.0,0.0,0.0,0.0,,,,,422102008.0,2.0,422102.0,42.0,2.0,1.0,2.0,8.0
74205,422102009001.0,2009.0,26.0,3.0,,,,,,422102009.0,1.0,422102.0,42.0,2.0,1.0,2.0,9.0
74213,422102009002.0,2009.0,23.0,2.0,0.0,,,,,422102009.0,2.0,422102.0,42.0,2.0,1.0,2.0,9.0
74238,422102010003.0,2009.0,26.0,3.0,0.0,,,,,422102010.0,3.0,422102.0,42.0,2.0,1.0,2.0,10.0
74251,422102010041.0,2009.0,23.0,2.0,0.0,,,,,422102010.0,41.0,422102.0,42.0,2.0,1.0,2.0,10.0
74259,422102010061.0,2009.0,15.0,1.0,0.0,,,,,422102010.0,61.0,422102.0,42.0,2.0,1.0,2.0,10.0
74275,422102011003.0,2009.0,23.0,2.0,0.0,,,,,422102011.0,3.0,422102.0,42.0,2.0,1.0,2.0,11.0
74283,422102011031.0,2009.0,23.0,2.0,0.0,,,,,422102011.0,31.0,422102.0,42.0,2.0,1.0,2.0,11.0
74292,422102011061.0,2009.0,16.0,1.0,1.0,,0.0,,,422102011.0,61.0,422102.0,42.0,2.0,1.0,2.0,11.0
74304,422102012002.0,2009.0,13.0,0.0,0.0,,,,,422102012.0,2.0,422102.0,42.0,2.0,1.0,2.0,12.0
74319,422102012005.0,2009.0,23.0,2.0,0.0,,,,,422102012.0,5.0,422102.0,42.0,2.0,1.0,2.0,12.0
74325,422102012041.0,2009.0,23.0,2.0,0.0,,,,,422102012.0,41.0,422102.0,42.0,2.0,1.0,2.0,12.0
74335,422102013001.0,2009.0,25.0,3.0,0.0,,,,,422102013.0,1.0,422102.0,42.0,2.0,1.0,2.0,13.0
74342,422102013002.0,2009.0,14.0,0.0,0.0,,,,,422102013.0,2.0,422102.0,42.0,2.0,1.0,2.0,13.0
74367,422102014003.0,2009.0,23.0,2.0,0.0,,,,,422102014.0,3.0,422102.0,42.0,2.0,1.0,2.0,14.0
74375,422102014031.0,2009.0,23.0,2.0,0.0,,,,,422102014.0,31.0,422102.0,42.0,2.0,1.0,2.0,14.0
74390,422102015001.0,2009.0,26.0,3.0,0.0,,,,,422102015.0,1.0,422102.0,42.0,2.0,1.0,2.0,15.0
74400,422102015002.0,2009.0,26.0,3.0,0.0,,,,,422102015.0,2.0,422102.0,42.0,2.0,1.0,2.0,15.0
74419,422102016001.0,2009.0,15.0,1.0,0.0,,,,,422102016.0,1.0,422102.0,42.0,2.0,1.0,2.0,16.0
74428,422102016002.0,2009.0,15.0,1.0,0.0,,,,,422102016.0,2.0,422102.0,42.0,2.0,1.0,2.0,16.0
74459,422102017002.0,2009.0,0.0,0.0,0.0,,,,,422102017.0,2.0,422102.0,42.0,2.0,1.0,2.0,17.0
74475,422102018001.0,2009.0,23.0,2.0,0.0,,,,,422102018.0,1.0,422102.0,42.0,2.0,1.0,2.0,18.0
74484,422102018002.0,2009.0,15.0,1.0,0.0,,,,,422102018.0,2.0,422102.0,42.0,2.0,1.0,2.0,18.0
74497,422102019001.0,2009.0,23.0,2.0,0.0,,,,,422102019.0,1.0,422102.0,42.0,2.0,1.0,2.0,19.0
74507,422102019002.0,2009.0,23.0,2.0,0.0,,,,,422102019.0,2.0,422102.0,42.0,2.0,1.0,2.0,19.0
74553,422102042001.0,2009.0,23.0,2.0,0.0,,,,,422102042.0,1.0,422102.0,42.0,2.0,1.0,2.0,42.0
74559,422102042002.0,2009.0,16.0,1.0,0.0,,,,,422102042.0,2.0,422102.0,42.0,2.0,1.0,2.0,42.0
74564,422102101002.0,2009.0,23.0,2.0,0.0,,,,,422102101.0,2.0,422102.0,42.0,2.0,1.0,2.0,101.0
74569,422102102002.0,2009.0,23.0,2.0,0.0,,,,,422102102.0,2.0,422102.0,42.0,2.0,1.0,2.0,102.0
74580,422102121001.0,2009.0,23.0,2.0,0.0,,,,,422102121.0,1.0,422102.0,42.0,2.0,1.0,2.0,121.0
74583,422102121003.0,2009.0,12.0,0.0,1.0,,0.0,,,422102121.0,3.0,422102.0,42.0,2.0,1.0,2.0,121.0
74607,422103001001.0,2009.0,0.0,0.0,0.0,,,,,422103001.0,1.0,422103.0,42.0,2.0,1.0,3.0,1.0
74615,422103001002.0,2009.0,0.0,0.0,0.0,,,,,422103001.0,2.0,422103.0,42.0,2.0,1.0,3.0,1.0
74625,422103001003.0,2009.0,26.0,3.0,0.0,,,,,422103001.0,3.0,422103.0,42.0,2.0,1.0,3.0,1.0
74632,422103001004.0,2009.0,29.0,4.0,0.0,,,,,422103001.0,4.0,422103.0,42.0,2.0,1.0,3.0,1.0
74680,422103004001.0,2009.0,0.0,0.0,0.0,,,,,422103004.0,1.0,422103.0,42.0,2.0,1.0,3.0,4.0
74690,422103004002.0,2009.0,0.0,0.0,0.0,,,,,422103004.0,2.0,422103.0,42.0,2.0,1.0,3.0,4.0
74697,422103004003.0,2009.0,23.0,2.0,0.0,,,,,422103004.0,3.0,422103.0,42.0,2.0,1.0,3.0,4.0
74710,422103004005.0,2009.0,16.0,1.0,0.0,,,,,422103004.0,5.0,422103.0,42.0,2.0,1.0,3.0,4.0
74712,422103004121.0,2009.0,23.0,2.0,0.0,,,,,422103004.0,121.0,422103.0,42.0,2.0,1.0,3.0,4.0
74728,422103005002.0,2009.0,0.0,0.0,0.0,,,,,422103005.0,2.0,422103.0,42.0,2.0,1.0,3.0,5.0
74738,422103005003.0,2009.0,23.0,2.0,0.0,,,,,422103005.0,3.0,422103.0,42.0,2.0,1.0,3.0,5.0
74773,422103006001.0,2009.0,23.0,2.0,0.0,,,,,422103006.0,1.0,422103.0,42.0,2.0,1.0,3.0,6.0
74783,422103006002.0,2009.0,14.0,0.0,,,0.0,,,422103006.0,2.0,422103.0,42.0,2.0,1.0,3.0,6.0
74807,422103007002.0,2009.0,23.0,2.0,0.0,,,,,422103007.0,2.0,422103.0,42.0,2.0,1.0,3.0,7.0
74828,422103008001.0,2009.0,14.0,0.0,1.0,,0.0,,,422103008.0,1.0,422103.0,42.0,2.0,1.0,3.0,8.0
74838,422103008002.0,2009.0,0.0,0.0,0.0,,,,,422103008.0,2.0,422103.0,42.0,2.0,1.0,3.0,8.0
74868,422103009001.0,2009.0,16.0,1.0,0.0,,,,,422103009.0,1.0,422103.0,42.0,2.0,1.0,3.0,9.0
74878,422103009002.0,2009.0,23.0,2.0,0.0,,,,,422103009.0,2.0,422103.0,42.0,2.0,1.0,3.0,9.0
74891,422103009031.0,2009.0,23.0,2.0,0.0,,,,,422103009.0,31.0,422103.0,42.0,2.0,1.0,3.0,9.0
74897,422103009032.0,2009.0,25.0,3.0,1.0,,0.0,,,422103009.0,32.0,422103.0,42.0,2.0,1.0,3.0,9.0
74903,422103009033.0,2009.0,16.0,1.0,0.0,,,,,422103009.0,33.0,422103.0,42.0,2.0,1.0,3.0,9.0
74911,422103010001.0,2009.0,25.0,3.0,0.0,,,,,422103010.0,1.0,422103.0,42.0,2.0,1.0,3.0,10.0
74920,422103010002.0,2009.0,25.0,3.0,0.0,,,,,422103010.0,2.0,422103.0,42.0,2.0,1.0,3.0,10.0
74958,422103011004.0,2009.0,15.0,1.0,0.0,,,,,422103011.0,4.0,422103.0,42.0,2.0,1.0,3.0,11.0
74998,422103013001.0,2009.0,0.0,0.0,0.0,,,,,422103013.0,1.0,422103.0,42.0,2.0,1.0,3.0,13.0
75017,422103013004.0,2009.0,23.0,2.0,0.0,,,,,422103013.0,4.0,422103.0,42.0,2.0,1.0,3.0,13.0
75019,422103013081.0,2009.0,12.0,0.0,1.0,,0.0,,,422103013.0,81.0,422103.0,42.0,2.0,1.0,3.0,13.0
75034,422103014002.0,2009.0,23.0,2.0,0.0,,,,,422103014.0,2.0,422103.0,42.0,2.0,1.0,3.0,14.0
75047,422103014004.0,2009.0,23.0,2.0,0.0,,,,,422103014.0,4.0,422103.0,42.0,2.0,1.0,3.0,14.0
75069,422103015001.0,2009.0,0.0,0.0,0.0,,,,,422103015.0,1.0,422103.0,42.0,2.0,1.0,3.0,15.0
75090,422103015006.0,2009.0,21.0,1.0,0.0,,,,,422103015.0,6.0,422103.0,42.0,2.0,1.0,3.0,15.0
75119,422103017002.0,2009.0,22.0,2.0,0.0,,,,,422103017.0,2.0,422103.0,42.0,2.0,1.0,3.0,17.0
75145,422103018001.0,2009.0,15.0,1.0,0.0,,,,,422103018.0,1.0,422103.0,42.0,2.0,1.0,3.0,18.0
75155,422103018002.0,2009.0,23.0,2.0,0.0,,,,,422103018.0,2.0,422103.0,42.0,2.0,1.0,3.0,18.0
75163,422103018003.0,2009.0,23.0,2.0,0.0,,,,,422103018.0,3.0,422103.0,42.0,2.0,1.0,3.0,18.0
75169,422103018031.0,2009.0,25.0,3.0,0.0,,,,,422103018.0,31.0,422103.0,42.0,2.0,1.0,3.0,18.0
75175,422103018061.0,2009.0,23.0,2.0,0.0,,,,,422103018.0,61.0,422103.0,42.0,2.0,1.0,3.0,18.0
75177,422103018081.0,2009.0,14.0,0.0,1.0,,0.0,,,422103018.0,81.0,422103.0,42.0,2.0,1.0,3.0,18.0
75217,422103042001.0,2009.0,16.0,1.0,0.0,,,,,422103042.0,1.0,422103.0,42.0,2.0,1.0,3.0,42.0
75223,422103042002.0,2009.0,23.0,2.0,0.0,,,,,422103042.0,2.0,422103.0,42.0,2.0,1.0,3.0,42.0
75232,422103061001.0,2009.0,22.0,2.0,0.0,,,,,422103061.0,1.0,422103.0,42.0,2.0,1.0,3.0,61.0
75238,422103061002.0,2009.0,16.0,1.0,0.0,,,,,422103061.0,2.0,422103.0,42.0,2.0,1.0,3.0,61.0
75247,422103101001.0,2009.0,29.0,4.0,0.0,,,,,422103101.0,1.0,422103.0,42.0,2.0,1.0,3.0,101.0
75251,422103101002.0,2009.0,0.0,0.0,0.0,,,,,422103101.0,2.0,422103.0,42.0,2.0,1.0,3.0,101.0
75257,422103102001.0,2009.0,23.0,2.0,0.0,,,,,422103102.0,1.0,422103.0,42.0,2.0,1.0,3.0,102.0
75261,422103102002.0,2009.0,16.0,1.0,0.0,,,,,422103102.0,2.0,422103.0,42.0,2.0,1.0,3.0,102.0
75265,422103103001.0,2009.0,15.0,1.0,0.0,,,,,422103103.0,1.0,422103.0,42.0,2.0,1.0,3.0,103.0
75269,422103121002.0,2009.0,25.0,3.0,0.0,,,,,422103121.0,2.0,422103.0,42.0,2.0,1.0,3.0,121.0
75272,422103121003.0,2009.0,0.0,0.0,0.0,,,,,422103121.0,3.0,422103.0,42.0,2.0,1.0,3.0,121.0
75283,422104001001.0,2009.0,23.0,2.0,0.0,,,,,422104001.0,1.0,422104.0,42.0,2.0,1.0,4.0,1.0
75293,422104001002.0,2009.0,0.0,0.0,,,,,,422104001.0,2.0,422104.0,42.0,2.0,1.0,4.0,1.0
75306,422104001121.0,2009.0,22.0,2.0,0.0,,,,,422104001.0,121.0,422104.0,42.0,2.0,1.0,4.0,1.0
75322,422104002002.0,2009.0,15.0,1.0,0.0,,,,,422104002.0,2.0,422104.0,42.0,2.0,1.0,4.0,2.0
75339,422104003001.0,2009.0,23.0,2.0,0.0,,,,,422104003.0,1.0,422104.0,42.0,2.0,1.0,4.0,3.0
75347,422104003002.0,2009.0,13.0,0.0,0.0,,,,,422104003.0,2.0,422104.0,42.0,2.0,1.0,4.0,3.0
75364,422104004001.0,2009.0,26.0,3.0,0.0,,,,,422104004.0,1.0,422104.0,42.0,2.0,1.0,4.0,4.0
75374,422104004002.0,2009.0,0.0,0.0,,,,,,422104004.0,2.0,422104.0,42.0,2.0,1.0,4.0,4.0
75396,422104005001.0,2009.0,23.0,2.0,0.0,,,,,422104005.0,1.0,422104.0,42.0,2.0,1.0,4.0,5.0
75406,422104005002.0,2009.0,23.0,2.0,0.0,,,,,422104005.0,2.0,422104.0,42.0,2.0,1.0,4.0,5.0
75430,422104006001.0,2009.0,23.0,2.0,0.0,,,,,422104006.0,1.0,422104.0,42.0,2.0,1.0,4.0,6.0
75440,422104006002.0,2009.0,23.0,2.0,0.0,,,,,422104006.0,2.0,422104.0,42.0,2.0,1.0,4.0,6.0
75456,422104007001.0,2009.0,22.0,2.0,0.0,,,,,422104007.0,1.0,422104.0,42.0,2.0,1.0,4.0,7.0
75474,422104007005.0,2009.0,11.0,0.0,0.0,,,,,422104007.0,5.0,422104.0,42.0,2.0,1.0,4.0,7.0
75508,422104009002.0,2009.0,14.0,0.0,1.0,,0.0,,,422104009.0,2.0,422104.0,42.0,2.0,1.0,4.0,9.0
75545,422104010001.0,2009.0,23.0,2.0,0.0,,,,,422104010.0,1.0,422104.0,42.0,2.0,1.0,4.0,10.0
75555,422104010002.0,2009.0,14.0,0.0,0.0,,,,,422104010.0,2.0,422104.0,42.0,2.0,1.0,4.0,10.0
75580,422104011001.0,2009.0,23.0,2.0,0.0,,,,,422104011.0,1.0,422104.0,42.0,2.0,1.0,4.0,11.0
75588,422104011002.0,2009.0,23.0,2.0,0.0,,,,,422104011.0,2.0,422104.0,42.0,2.0,1.0,4.0,11.0
75608,422104012001.0,2009.0,23.0,2.0,0.0,,,,,422104012.0,1.0,422104.0,42.0,2.0,1.0,4.0,12.0
75619,422104012021.0,2009.0,16.0,1.0,0.0,,,,,422104012.0,21.0,422104.0,42.0,2.0,1.0,4.0,12.0
75661,422104014001.0,2009.0,23.0,2.0,0.0,,,,,422104014.0,1.0,422104.0,42.0,2.0,1.0,4.0,14.0
75671,422104014002.0,2009.0,21.0,1.0,0.0,,,,,422104014.0,2.0,422104.0,42.0,2.0,1.0,4.0,14.0
75695,422104015003.0,2009.0,23.0,2.0,0.0,,,,,422104015.0,3.0,422104.0,42.0,2.0,1.0,4.0,15.0
75699,422104015121.0,2009.0,23.0,2.0,0.0,,,,,422104015.0,121.0,422104.0,42.0,2.0,1.0,4.0,15.0
75709,422104016002.0,2009.0,0.0,0.0,0.0,,,,,422104016.0,2.0,422104.0,42.0,2.0,1.0,4.0,16.0
75731,422104017001.0,2009.0,25.0,3.0,0.0,,,,,422104017.0,1.0,422104.0,42.0,2.0,1.0,4.0,17.0
75741,422104017002.0,2009.0,23.0,2.0,0.0,,,,,422104017.0,2.0,422104.0,42.0,2.0,1.0,4.0,17.0
75751,422104017003.0,2009.0,24.0,2.0,0.0,,,,,422104017.0,3.0,422104.0,42.0,2.0,1.0,4.0,17.0
75765,422104018001.0,2009.0,23.0,2.0,0.0,,,,,422104018.0,1.0,422104.0,42.0,2.0,1.0,4.0,18.0
75778,422104018031.0,2009.0,15.0,1.0,0.0,,,,,422104018.0,31.0,422104.0,42.0,2.0,1.0,4.0,18.0
75792,422104019001.0,2009.0,26.0,3.0,0.0,,,,,422104019.0,1.0,422104.0,42.0,2.0,1.0,4.0,19.0
75802,422104019002.0,2009.0,23.0,2.0,0.0,,,,,422104019.0,2.0,422104.0,42.0,2.0,1.0,4.0,19.0
75824,422104020001.0,2009.0,14.0,0.0,1.0,,0.0,,,422104020.0,1.0,422104.0,42.0,2.0,1.0,4.0,20.0
75833,422104020002.0,2009.0,0.0,0.0,0.0,,,,,422104020.0,2.0,422104.0,42.0,2.0,1.0,4.0,20.0
75850,422104020061.0,2009.0,23.0,2.0,0.0,,,,,422104020.0,61.0,422104.0,42.0,2.0,1.0,4.0,20.0
75852,422104020081.0,2009.0,14.0,0.0,1.0,,0.0,,,422104020.0,81.0,422104.0,42.0,2.0,1.0,4.0,20.0
75861,422104061001.0,2009.0,23.0,2.0,0.0,,,,,422104061.0,1.0,422104.0,42.0,2.0,1.0,4.0,61.0
75867,422104061002.0,2009.0,0.0,0.0,0.0,,,,,422104061.0,2.0,422104.0,42.0,2.0,1.0,4.0,61.0
75870,422104081001.0,2009.0,14.0,0.0,1.0,,0.0,,,422104081.0,1.0,422104.0,42.0,2.0,1.0,4.0,81.0
75873,422104081002.0,2009.0,23.0,2.0,0.0,,,,,422104081.0,2.0,422104.0,42.0,2.0,1.0,4.0,81.0
75877,422104081004.0,2009.0,14.0,0.0,1.0,,0.0,,,422104081.0,4.0,422104.0,42.0,2.0,1.0,4.0,81.0
75920,422201001002.0,2009.0,16.0,1.0,0.0,,,,,422201001.0,2.0,422201.0,42.0,2.0,2.0,1.0,1.0
75980,422201004001.0,2009.0,0.0,0.0,0.0,,,,,422201004.0,1.0,422201.0,42.0,2.0,2.0,1.0,4.0
76024,422201005003.0,2009.0,29.0,4.0,0.0,,,,,422201005.0,3.0,422201.0,42.0,2.0,2.0,1.0,5.0
76032,422201005121.0,2009.0,23.0,2.0,0.0,,,,,422201005.0,121.0,422201.0,42.0,2.0,2.0,1.0,5.0
76035,422201005122.0,2009.0,12.0,0.0,1.0,,0.0,,,422201005.0,122.0,422201.0,42.0,2.0,2.0,1.0,5.0
76063,422201007001.0,2009.0,23.0,2.0,0.0,,,,,422201007.0,1.0,422201.0,42.0,2.0,2.0,1.0,7.0
76073,422201007002.0,2009.0,23.0,2.0,0.0,,,,,422201007.0,2.0,422201.0,42.0,2.0,2.0,1.0,7.0
76123,422201011001.0,2009.0,25.0,3.0,0.0,,,,,422201011.0,1.0,422201.0,42.0,2.0,2.0,1.0,11.0
76132,422201011002.0,2009.0,23.0,2.0,0.0,,,,,422201011.0,2.0,422201.0,42.0,2.0,2.0,1.0,11.0
76152,422201011005.0,2009.0,23.0,2.0,0.0,,,,,422201011.0,5.0,422201.0,42.0,2.0,2.0,1.0,11.0
76155,422201011101.0,2009.0,23.0,2.0,0.0,,,,,422201011.0,101.0,422201.0,42.0,2.0,2.0,1.0,11.0
76176,422201012003.0,2009.0,22.0,2.0,0.0,,,,,422201012.0,3.0,422201.0,42.0,2.0,2.0,1.0,12.0
76182,422201012004.0,2009.0,23.0,2.0,0.0,,,,,422201012.0,4.0,422201.0,42.0,2.0,2.0,1.0,12.0
76196,422201013001.0,2009.0,16.0,1.0,0.0,,,,,422201013.0,1.0,422201.0,42.0,2.0,2.0,1.0,13.0
76204,422201013002.0,2009.0,22.0,2.0,0.0,,,,,422201013.0,2.0,422201.0,42.0,2.0,2.0,1.0,13.0
76219,422201013005.0,2009.0,23.0,2.0,0.0,,,,,422201013.0,5.0,422201.0,42.0,2.0,2.0,1.0,13.0
76225,422201013043.0,2009.0,26.0,3.0,0.0,,,,,422201013.0,43.0,422201.0,42.0,2.0,2.0,1.0,13.0
76229,422201013044.0,2009.0,22.0,2.0,1.0,,0.0,,,422201013.0,44.0,422201.0,42.0,2.0,2.0,1.0,13.0
